CÓDIGO DA ENTIDADE;NOME DA ENTIDADE;SIGLA DA UF;NOME MUNICÍPIO;DEPENDÊNCIA ADMINISTRATIVA;LOCALIZACAO;NÚMERO DE ALUNOS NO CENSO;PORTE DA ESCOLA;NÚMERO DE PARTICIPANTES NO ENEM POR ESCOLA;TAXA DE PARTICIPAÇÃO;NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS;INDICADOR DE PERMANÊNCIA NA ESCOLA;INDICADOR DE NÍVEL SÓCIOECONOMICO;FAIXA - INDICADOR DE FORMAÇÃO DOCENTE;INDICADOR DE FORMAÇÃO DOCENTE;TAXA DE APROVAÇÃO;TAXA DE REPROVAÇÃO;TAXA DE ABANDONO;MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA;MÉDIA ESCOLA;Percentual alunos NÍVEL 1;Percentual alunos NÍVEL 2;Percentual alunos NÍVEL 3;Percentual alunos NÍVEL 4;Percentual alunos NÍVEL 5
43037275;EEEM DR CARLOS MESKO;RS;Canguçu;Estadual;Rural;35;De 31 a 60 alunos;22;62.86;0;80% ou mais;Médio;Maior que 50%;72.60;85.80;8.20;6.00;;517.71;9.09;63.64;27.27;0.00;0.00
43038409;EEEM AFFONSO CHARLIER;RS;Canoas;Estadual;Urbana;64;De 61 a 90 alunos;43;67.19;2;De 60% a 80%;Médio Alto;Maior que 50%;70.80;68.70;17.10;14.20;553.27;526.07;9.30;58.14;32.56;0.00;0.00
43037780;COLEGIO DA IMACULADA;RS;Canoas;Privada;Urbana;18;De 1 a 30 alunos;16;88.89;0;80% ou mais;Alto;Maior que 50%;67.60;85.90;14.10;0.00;;539.30;12.50;31.25;56.25;0.00;0.00
43038204;EEEM BARAO DO AMAZONAS;RS;Canoas;Estadual;Urbana;62;De 61 a 90 alunos;42;67.74;0;De 60% a 80%;Médio Alto;Maior que 50%;50.30;53.60;44.30;2.10;532.77;502.04;19.05;47.62;33.33;0.00;0.00
43038662;EEEM PROF MARGOT TEREZINHA NOAL GIACOMA;RS;Canoas;Estadual;Urbana;164;Maior que 90 alunos;116;70.73;2;80% ou mais;Médio Alto;Até 50%;46.90;73.20;16.50;10.30;591.42;514.07;14.66;56.03;28.45;0.86;0.00
43037720;COLEGIO ULBRA CRISTO REDENTOR;RS;Canoas;Privada;Urbana;105;Maior que 90 alunos;77;73.33;0;80% ou mais;Muito alto;Maior que 50%;77.50;95.70;4.30;0.00;617.38;566.42;1.30;33.77;58.44;6.49;0.00
43038387;COLEGIO ESPIRITO SANTO;RS;Canoas;Privada;Urbana;57;De 31 a 60 alunos;49;85.96;0;80% ou mais;Muito alto;Maior que 50%;53.10;90.70;9.30;0.00;588.98;550.45;10.20;22.45;67.35;0.00;0.00
43210643;COLEGIO UNIFICADO CANOAS;RS;Canoas;Privada;Urbana;65;De 61 a 90 alunos;58;89.23;0;De 20% a 40%;Muito alto;Maior que 50%;87.50;97.70;1.50;0.80;620.82;577.76;5.17;20.69;65.52;8.62;0.00
43038174;EEEM ANDRE LEAO PUENTE;RS;Canoas;Estadual;Urbana;287;Maior que 90 alunos;185;64.46;5;80% ou mais;Médio Alto;Maior que 50%;72.50;84.60;13.40;2.00;592.61;509.15;15.14;62.16;22.70;0.00;0.00
43037810;EEEM ERICO VERISSIMO;RS;Canoas;Estadual;Urbana;89;De 61 a 90 alunos;62;69.66;1;80% ou mais;Alto;Maior que 50%;59.70;78.10;17.50;4.40;574.02;530.85;4.84;64.52;29.03;1.61;0.00
43038379;COLEGIO LUTERANO CONCORDIA;RS;Canoas;Privada;Urbana;49;De 31 a 60 alunos;25;51.02;0;80% ou mais;Alto;Até 50%;44.90;81.90;18.10;0.00;;546.41;4.00;48.00;48.00;0.00;0.00
43038603;COL ESTADUAL MIGUEL LAMPERT;RS;Canoas;Estadual;Urbana;70;De 61 a 90 alunos;54;77.14;0;80% ou mais;Alto;Maior que 50%;52.60;68.30;26.60;5.10;584.72;552.90;1.85;42.59;53.70;1.85;0.00
43038514;EEEM BENTO GONCALVES;RS;Canoas;Estadual;Urbana;163;Maior que 90 alunos;85;52.15;3;80% ou mais;Médio Alto;Maior que 50%;60.90;53.00;33.20;13.80;552.66;491.02;22.35;61.18;16.47;0.00;0.00
43037690;COLEGIO MARIA AUXILIADORA;RS;Canoas;Privada;Urbana;122;Maior que 90 alunos;109;89.34;0;80% ou mais;Muito alto;Maior que 50%;91.70;98.50;1.50;0.00;639.20;580.52;1.83;21.10;69.72;7.34;0.00
43038450;COL ESTADUAL MARECHAL RONDON;RS;Canoas;Estadual;Urbana;220;Maior que 90 alunos;182;82.73;1;De 60% a 80%;Alto;Maior que 50%;74.10;73.90;16.70;9.40;617.09;542.70;9.34;40.66;48.35;1.65;0.00
43038433;EEEM SAO FRANCISCO DE ASSIS;RS;Canoas;Estadual;Urbana;66;De 61 a 90 alunos;39;59.09;0;80% ou mais;Médio Alto;Maior que 50%;68.90;73.60;22.80;3.60;535.22;512.85;15.38;61.54;23.08;0.00;0.00
43176976;ESC ENS MEDIO O ACADEMICO;RS;Canoas;Privada;Urbana;23;De 1 a 30 alunos;15;65.22;0;Menos de 20%;Médio Alto;Maior que 50%;75.70;70.70;14.60;14.70;;553.20;6.67;40.00;53.33;0.00;0.00
43037682;COLEGIO LA SALLE;RS;Canoas;Privada;Urbana;81;De 61 a 90 alunos;69;85.19;1;De 60% a 80%;Muito alto;Maior que 50%;92.10;94.10;5.90;0.00;626.73;569.94;4.35;27.54;60.87;7.25;0.00
43038271;ESC EST ENS MED GUARANI;RS;Canoas;Estadual;Urbana;57;De 31 a 60 alunos;49;85.96;0;80% ou mais;Alto;Maior que 50%;63.30;78.60;9.50;11.90;577.63;543.37;8.16;34.69;57.14;0.00;0.00
43037763;UNIDADE ENSINO SAO JOAO;RS;Canoas;Privada;Urbana;17;De 1 a 30 alunos;12;70.59;1;De 60% a 80%;Alto;Maior que 50%;81.10;88.70;11.30;0.00;;533.57;16.67;25.00;58.33;0.00;0.00
43081878;EEEM DR ABELARDO JOSE NACUL;RS;Capão Bonito do Sul;Estadual;Urbana;16;De 1 a 30 alunos;13;81.25;0;80% ou mais;Médio Baixo;Até 50%;38.10;96.40;1.80;1.80;;454.77;61.54;30.77;7.69;0.00;0.00
43038859;INSTITUTO ESTADUAL RIACHUELO;RS;Capão da Canoa;Estadual;Urbana;251;Maior que 90 alunos;143;56.97;1;80% ou mais;Médio Alto;Maior que 50%;62.20;82.60;17.40;0.00;570.44;490.64;25.17;55.94;18.88;0.00;0.00
43038832;EEEM LUIZ MOSCHETTI;RS;Capão da Canoa;Estadual;Urbana;154;Maior que 90 alunos;92;59.74;0;De 60% a 80%;Alto;Maior que 50%;58.60;86.40;13.20;0.40;568.75;511.71;9.78;65.22;25.00;0.00;0.00
43038867;INSTITUTO DIVINA PROVIDENCIA;RS;Capão da Canoa;Privada;Urbana;44;De 31 a 60 alunos;34;77.27;0;80% ou mais;Alto;Maior que 50%;58.00;88.70;11.30;0.00;559.57;543.22;11.76;38.24;47.06;2.94;0.00
43127991;ESC EST ENS MED MACEDO BELTRAO DO NASCIMENTO;RS;Capão do Cipó;Estadual;Rural;28;De 1 a 30 alunos;16;57.14;0;80% ou mais;Médio;Até 50%;45.10;85.20;10.20;4.60;;457.38;43.75;50.00;6.25;0.00;0.00
43039146;EEEM PRESIDENTE CASTELO BRANCO;RS;Capão do Leão;Estadual;Urbana;128;Maior que 90 alunos;79;61.72;4;80% ou mais;Médio;Maior que 50%;73.30;66.20;10.60;23.20;551.81;480.56;34.18;48.10;17.72;0.00;0.00
43012388;EEEM BAIRRO JARDIM AMERICA;RS;Capão do Leão;Estadual;Urbana;32;De 31 a 60 alunos;16;50.00;0;Menos de 20%;Sem informação;Maior que 50%;66.70;67.30;12.00;20.70;;469.92;43.75;43.75;12.50;0.00;0.00
43094490;ESC EST ENS MED ARTHUR DA COSTA E SILVA;RS;Capivari do Sul;Estadual;Urbana;31;De 31 a 60 alunos;26;83.87;0;80% ou mais;Médio Alto;Maior que 50%;63.40;73.80;24.40;1.80;;512.88;11.54;65.38;23.08;0.00;0.00
43039235;IE MANOEL DE ALMEIDA RAMOS;RS;Capela de Santana;Estadual;Urbana;38;De 31 a 60 alunos;19;50.00;0;De 60% a 80%;Médio Alto;Maior que 50%;67.20;76.00;11.70;12.30;;453.80;42.11;47.37;10.53;0.00;0.00
43016146;EEEM DE CAPITAO;RS;Capitão;Estadual;Urbana;28;De 1 a 30 alunos;15;53.57;0;80% ou mais;Médio;Maior que 50%;50.80;85.10;9.20;5.70;;462.97;40.00;40.00;20.00;0.00;0.00
43039251;EEEM CONEGO JOAO BATISTA SORG;RS;Carazinho;Estadual;Urbana;201;Maior que 90 alunos;147;73.13;1;80% ou mais;Médio Alto;Maior que 50%;65.70;60.20;32.30;7.50;572.42;502.64;16.33;67.35;16.33;0.00;0.00
43039936;IEE CRUZEIRO DO SUL ONIVA DE MOURA BRIZOLA;RS;Carazinho;Estadual;Urbana;54;De 31 a 60 alunos;31;57.41;1;80% ou mais;Médio;Maior que 50%;57.80;61.20;23.20;15.60;506.58;502.73;16.13;61.29;22.58;0.00;0.00
43039294;EEEB ERICO VERISSIMO;RS;Carazinho;Estadual;Urbana;82;De 61 a 90 alunos;61;74.39;1;80% ou mais;Alto;Maior que 50%;59.50;85.10;11.80;3.10;560.82;513.82;11.48;63.93;24.59;0.00;0.00
43039278;COLEGIO NOTRE DAME APARECIDA;RS;Carazinho;Privada;Urbana;33;De 31 a 60 alunos;31;93.94;0;80% ou mais;Muito alto;Maior que 50%;75.00;97.80;2.20;0.00;571.50;565.37;3.23;32.26;51.61;12.90;0.00
43039413;EEEM ERNESTA NUNES;RS;Carazinho;Estadual;Urbana;25;De 1 a 30 alunos;14;56.00;1;De 60% a 80%;Médio Alto;Maior que 50%;57.80;83.60;15.80;0.60;;481.03;14.29;85.71;0.00;0.00;0.00
43039731;COLEGIO SINODAL RUI BARBOSA;RS;Carazinho;Privada;Urbana;32;De 31 a 60 alunos;31;96.88;0;80% ou mais;Muito alto;Maior que 50%;62.10;91.50;8.50;0.00;601.12;595.23;3.23;6.45;80.65;9.68;0.00
43039286;INST DE EDUCACAO NOSSA SRA DA GLORIA;RS;Carazinho;Privada;Urbana;18;De 1 a 30 alunos;15;83.33;0;80% ou mais;Alto;Maior que 50%;75.80;93.60;6.40;0.00;;558.80;0.00;46.67;46.67;6.67;0.00
43039260;COLEGIO LA SALLE;RS;Carazinho;Privada;Urbana;16;De 1 a 30 alunos;16;100.00;0;80% ou mais;Alto;Maior que 50%;73.00;87.30;12.70;0.00;;550.51;6.25;31.25;62.50;0.00;0.00
43040071;COLEGIO SANTA ROSA;RS;Carlos Barbosa;Privada;Urbana;21;De 1 a 30 alunos;20;95.24;0;80% ou mais;Muito alto;Maior que 50%;64.70;100.00;0.00;0.00;;561.13;5.00;25.00;65.00;5.00;0.00
43040357;EEEM ELISA TRAMONTINA;RS;Carlos Barbosa;Estadual;Urbana;178;Maior que 90 alunos;117;65.73;0;80% ou mais;Alto;Maior que 50%;61.20;87.70;9.00;3.30;580.13;519.66;9.40;59.83;30.77;0.00;0.00
43040373;EEEM SAO ROQUE;RS;Carlos Barbosa;Estadual;Urbana;55;De 31 a 60 alunos;43;78.18;0;80% ou mais;Alto;Maior que 50%;60.40;86.10;9.80;4.10;546.43;522.98;6.98;67.44;25.58;0.00;0.00
43041027;ESCOLA ESTADUAL DE ENSINO MEDIO PROFESSOR WILSON LUIZ MACCARINI;RS;Casca;Estadual;Urbana;84;De 61 a 90 alunos;60;71.43;4;80% ou mais;Médio Alto;Maior que 50%;59.20;88.20;9.70;2.10;557.63;511.60;13.33;56.67;30.00;0.00;0.00
43041060;ESCOLA ESTADUAL DE EDUCACAO BASICA CASIMIRO DE ABREU;RS;Caseiros;Estadual;Urbana;32;De 31 a 60 alunos;21;65.63;1;80% ou mais;Alto;Maior que 50%;52.40;78.40;20.70;0.90;;497.68;19.05;61.90;19.05;0.00;0.00
43041612;COLEGIO ESTADUAL CATUIPE;RS;Catuípe;Estadual;Urbana;78;De 61 a 90 alunos;51;65.38;3;80% ou mais;Médio;Maior que 50%;75.00;70.10;14.20;15.70;540.78;503.74;21.57;62.75;15.69;0.00;0.00
43042910;COLEGIO MADRE IMILDA;RS;Caxias do Sul;Privada;Urbana;34;De 31 a 60 alunos;23;67.65;0;80% ou mais;Muito alto;Maior que 50%;69.20;97.80;2.20;0.00;;583.44;0.00;21.74;73.91;4.35;0.00
43043275;E E E M OLGA MARIA KAYSER;RS;Caxias do Sul;Estadual;Urbana;88;De 61 a 90 alunos;48;54.55;2;De 60% a 80%;Médio Alto;Maior que 50%;56.20;42.10;42.40;15.50;548.25;504.57;20.83;47.92;29.17;2.08;0.00
43008330;ESCOLA ESTADUAL DE ENSINO MEDIO PROFESSORA IVONNE LUCIA TRICHES DOS REIS;RS;Caxias do Sul;Estadual;Urbana;27;De 1 a 30 alunos;15;55.56;1;Menos de 20%;Sem informação;Até 50%;30.90;45.50;35.20;19.30;;543.92;0.00;46.67;53.33;0.00;0.00
43043143;ESC EST ENS MED ALEXANDRE ZATTERA;RS;Caxias do Sul;Estadual;Urbana;100;Maior que 90 alunos;77;77.00;0;De 60% a 80%;Alto;Maior que 50%;69.50;61.50;27.80;10.70;559.01;514.97;7.79;68.83;23.38;0.00;0.00
43043690;ESCOLA ESTADUAL DE ENSINO MEDIO SANTA CATARINA;RS;Caxias do Sul;Estadual;Urbana;242;Maior que 90 alunos;182;75.21;0;De 60% a 80%;Alto;Maior que 50%;65.80;76.60;17.50;5.90;601.04;526.96;10.44;54.95;33.52;1.10;0.00
43043704;COLEGIO ESTADUAL IMIGRANTE;RS;Caxias do Sul;Estadual;Urbana;239;Maior que 90 alunos;173;72.38;3;De 60% a 80%;Alto;Maior que 50%;50.60;75.90;19.00;5.10;587.23;506.87;15.03;59.54;24.86;0.58;0.00
43171230;COLEGIO MUTIRAO DE CAXIAS DO SUL;RS;Caxias do Sul;Privada;Urbana;36;De 31 a 60 alunos;30;83.33;2;80% ou mais;Muito alto;Maior que 50%;62.00;94.70;5.30;0.00;581.78;581.78;3.33;20.00;63.33;13.33;0.00
43041639;COLEGIO MURIALDO - CAXIAS DO SUL;RS;Caxias do Sul;Privada;Urbana;119;Maior que 90 alunos;83;69.75;0;80% ou mais;Muito alto;Maior que 50%;77.20;93.10;6.60;0.30;601.87;544.16;7.23;44.58;46.99;1.20;0.00
43043623;ESC EST ENS MED PROF APOLINARIO ALVES DOS SANTOS;RS;Caxias do Sul;Estadual;Urbana;107;Maior que 90 alunos;65;60.75;0;80% ou mais;Alto;Até 50%;40.70;66.40;25.40;8.20;571.42;516.80;12.31;56.92;29.23;1.54;0.00
43043011;ESC EST ENS MEDIO SAO CAETANO;RS;Caxias do Sul;Estadual;Urbana;46;De 31 a 60 alunos;32;69.57;1;80% ou mais;Alto;Até 50%;38.50;75.90;21.50;2.60;526.92;517.09;6.25;62.50;31.25;0.00;0.00
43043119;ESC ESTADUAL DE ENSINO MEDIO PROVINCIA DE MENDOZA;RS;Caxias do Sul;Estadual;Urbana;102;Maior que 90 alunos;55;53.92;0;80% ou mais;Médio Alto;Até 50%;48.40;69.40;14.90;15.70;553.73;503.06;27.27;40.00;32.73;0.00;0.00
43042929;COLEGIO SAO JOAO BATISTA;RS;Caxias do Sul;Privada;Urbana;21;De 1 a 30 alunos;19;90.48;1;80% ou mais;Muito alto;Maior que 50%;60.50;91.10;8.90;0.00;;566.82;5.26;21.05;73.68;0.00;0.00
43041647;COLEGIO MURIALDO;RS;Caxias do Sul;Privada;Urbana;29;De 1 a 30 alunos;25;86.21;0;80% ou mais;Muito alto;Maior que 50%;77.50;96.90;3.10;0.00;;552.24;12.00;28.00;52.00;8.00;0.00
43043020;ESC EST ENS MED ERICO VERISSIMO;RS;Caxias do Sul;Estadual;Urbana;80;De 61 a 90 alunos;52;65.00;0;80% ou mais;Alto;Maior que 50%;53.30;71.80;20.70;7.50;566.46;530.86;9.62;46.15;44.23;0.00;0.00
43043720;COLEGIO SAO JOSE;RS;Caxias do Sul;Privada;Urbana;149;Maior que 90 alunos;128;85.91;0;80% ou mais;Muito alto;Maior que 50%;78.50;91.10;8.90;0.00;641.59;588.67;0.78;12.50;81.25;5.47;0.00
43043933;ESC EST ENS MED DR ASSIS ANTONIO MARIANI;RS;Caxias do Sul;Estadual;Urbana;176;Maior que 90 alunos;106;60.23;0;80% ou mais;Médio Alto;Maior que 50%;71.10;80.50;13.00;6.50;580.39;511.84;13.21;60.38;26.42;0.00;0.00
43043569;C E HENRIQUE EMILIO MEYER;RS;Caxias do Sul;Estadual;Urbana;160;Maior que 90 alunos;118;73.75;0;De 60% a 80%;Alto;Maior que 50%;50.20;71.80;17.30;10.90;585.75;524.92;10.17;55.08;33.90;0.85;0.00
43362214;EEEM ANTONIO AVELINO BOFF;RS;Caxias do Sul;Estadual;Rural;101;Maior que 90 alunos;55;54.46;0;80% ou mais;Médio Alto;Maior que 50%;61.10;80.80;17.00;2.20;535.17;488.85;20.00;67.27;12.73;0.00;0.00
43185673;ESC EST ENS MED RACHEL CALLIARI GRAZZIOTIN;RS;Caxias do Sul;Estadual;Urbana;64;De 61 a 90 alunos;46;71.88;0;80% ou mais;Alto;Até 50%;25.50;65.90;28.20;5.90;547.28;519.24;8.70;58.70;32.61;0.00;0.00
43004563;CENTRO TECNOLOGICO UNIVERSIDADE DE CAXIAS DO SUL - UNIDADE DE ENSINO SANTA FE;RS;Caxias do Sul;Privada;Urbana;23;De 1 a 30 alunos;19;82.61;0;80% ou mais;Sem informação;Até 50%;46.70;91.20;8.80;0.00;;521.62;10.53;68.42;21.05;0.00;0.00
43043534;ESC EST ENS MED IRMAO JOSE OTAO;RS;Caxias do Sul;Estadual;Urbana;96;Maior que 90 alunos;69;71.88;1;80% ou mais;Alto;Maior que 50%;70.50;65.10;31.40;3.50;577.25;518.70;14.49;50.72;33.33;1.45;0.00
43042953;ESC EST ENS MED IRMAO GUERINI;RS;Caxias do Sul;Estadual;Urbana;102;Maior que 90 alunos;55;53.92;0;De 60% a 80%;Médio Alto;Maior que 50%;54.00;67.30;24.10;8.60;540.23;494.95;25.45;54.55;20.00;0.00;0.00
43043186;ESC EST ENS MED EVARISTO DE ANTONI;RS;Caxias do Sul;Estadual;Urbana;93;Maior que 90 alunos;49;52.69;0;Menos de 20%;Médio Alto;Até 50%;37.40;43.40;45.20;11.40;542.90;503.20;16.33;61.22;22.45;0.00;0.00
43043267;ESC EST ENS MED MELVIN JONES;RS;Caxias do Sul;Estadual;Urbana;106;Maior que 90 alunos;57;53.77;0;De 60% a 80%;Médio Alto;Maior que 50%;57.90;64.70;22.50;12.80;560.86;514.88;10.53;57.89;31.58;0.00;0.00
43043615;ESC EST ENS MED GALOPOLIS;RS;Caxias do Sul;Estadual;Urbana;91;Maior que 90 alunos;70;76.92;0;Menos de 20%;Alto;Maior que 50%;57.50;76.40;19.60;4.00;571.58;523.75;10.00;57.14;32.86;0.00;0.00
43008895;ESCOLA DE ENSINO MEDIO IMPULSO AO SABER;RS;Caxias do Sul;Privada;Urbana;39;De 31 a 60 alunos;30;76.92;0;Menos de 20%;Sem informação;Maior que 50%;67.80;90.00;10.00;0.00;556.89;556.89;6.67;26.67;60.00;6.67;0.00
43043666;COLEGIO LA SALLE;RS;Caxias do Sul;Privada;Urbana;65;De 61 a 90 alunos;49;75.38;0;80% ou mais;Muito alto;Maior que 50%;73.70;90.10;9.40;0.50;603.60;573.44;6.12;16.33;73.47;4.08;0.00
43043682;COLEGIO SAO CARLOS;RS;Caxias do Sul;Privada;Urbana;68;De 61 a 90 alunos;60;88.24;0;80% ou mais;Muito alto;Maior que 50%;70.20;97.80;2.20;0.00;625.24;584.01;1.67;21.67;70.00;6.67;0.00
43176852;CENTRO TECNOLOGICO UNIVERSIDADE CAXIAS DO SUL - UNIDADE DE ENSINO DE CAXIAS DO SUL;RS;Caxias do Sul;Privada;Urbana;113;Maior que 90 alunos;96;84.96;1;De 60% a 80%;Muito alto;Maior que 50%;60.40;94.10;5.90;0.00;634.31;581.81;2.08;26.04;66.67;5.21;0.00
43043208;EEEM JOAO PILATI;RS;Caxias do Sul;Estadual;Rural;13;De 1 a 30 alunos;11;84.62;0;80% ou mais;Médio;Até 50%;41.00;80.40;9.80;9.80;;502.62;9.09;81.82;9.09;0.00;0.00
43043216;EEEM JOAO TRICHES;RS;Caxias do Sul;Estadual;Urbana;63;De 61 a 90 alunos;52;82.54;0;80% ou mais;Alto;Até 50%;45.70;75.10;24.90;0.00;579.58;533.70;11.54;42.31;46.15;0.00;0.00
43043712;ESC EST ED BAS ABRAMO PEZZI;RS;Caxias do Sul;Estadual;Urbana;120;Maior que 90 alunos;74;61.67;1;80% ou mais;Médio Alto;Maior que 50%;51.60;55.80;28.00;16.20;570.89;513.85;14.86;55.41;29.73;0.00;0.00
43043429;INSTITUTO DE EDUCACAO CENECISTA SANTO ANTONIO;RS;Caxias do Sul;Privada;Urbana;30;De 1 a 30 alunos;16;53.33;0;80% ou mais;Muito alto;Maior que 50%;58.10;93.40;6.60;0.00;;553.69;6.25;31.25;62.50;0.00;0.00
43041663;IEE CRISTOVAO DE MENDOZA;RS;Caxias do Sul;Estadual;Urbana;181;Maior que 90 alunos;112;61.88;2;80% ou mais;Médio Alto;Até 50%;49.70;65.00;18.40;16.60;576.79;511.25;16.07;58.93;25.00;0.00;0.00
43043674;COLEGIO LA SALLE - CARMO;RS;Caxias do Sul;Privada;Urbana;28;De 1 a 30 alunos;25;89.29;3;De 60% a 80%;Muito alto;Maior que 50%;76.90;88.30;11.70;0.00;;577.06;8.00;20.00;60.00;12.00;0.00
43043780;EEEM MARIA ARACI TRINDADE ROJAS;RS;Caxias do Sul;Estadual;Urbana;115;Maior que 90 alunos;61;53.04;0;80% ou mais;Alto;Até 50%;48.30;64.50;29.50;6.00;557.28;514.36;11.48;60.66;27.87;0.00;0.00
43043100;EEEM CAVALHEIRO ARISTIDES GERMANI;RS;Caxias do Sul;Estadual;Urbana;40;De 31 a 60 alunos;29;72.50;0;De 60% a 80%;Alto;Até 50%;28.30;84.30;9.10;6.60;;547.81;3.45;51.72;44.83;0.00;0.00
43043836;ESC EST TECNICA CAXIAS DO SUL;RS;Caxias do Sul;Estadual;Urbana;221;Maior que 90 alunos;190;85.97;2;80% ou mais;Alto;Até 50%;34.00;89.00;10.70;0.30;620.92;542.51;8.95;38.42;51.58;1.05;0.00
43018980;EEEM RONDONIA;RS;Centenário;Estadual;Urbana;37;De 31 a 60 alunos;28;75.68;2;80% ou mais;Médio Alto;Maior que 50%;55.10;88.70;7.50;3.80;;506.19;17.86;64.29;17.86;0.00;0.00
43099866;IEE JOSE BERNABE DE SOUZA;RS;Cerrito;Estadual;Urbana;24;De 1 a 30 alunos;14;58.33;0;80% ou mais;Médio;Maior que 50%;61.80;64.70;31.60;3.70;;517.89;7.14;64.29;28.57;0.00;0.00
43169473;CE CERRO BRANCO;RS;Cerro Branco;Estadual;Urbana;30;De 1 a 30 alunos;25;83.33;0;80% ou mais;Médio;Maior que 50%;52.60;81.70;14.80;3.50;;489.52;16.00;84.00;0.00;0.00;0.00
43044360;COLEGIO ESTADUAL DR DORVALINO LUCIANO DE SOUZA;RS;Cerro Grande;Estadual;Urbana;18;De 1 a 30 alunos;15;83.33;0;80% ou mais;Médio;Maior que 50%;64.20;71.30;25.00;3.70;;517.78;6.67;60.00;33.33;0.00;0.00
43044719;EEEM MEM DE SA;RS;Cerro Grande do Sul;Estadual;Urbana;108;Maior que 90 alunos;58;53.70;3;80% ou mais;Médio;Maior que 50%;57.10;86.20;9.10;4.70;511.46;469.33;36.21;56.90;6.90;0.00;0.00
43044808;COLEGIO LA SALLE MEDIANEIRA - ESCOLA DE EDUCACAO BASICA;RS;Cerro Largo;Privada;Urbana;27;De 1 a 30 alunos;27;100.00;0;80% ou mais;Alto;Maior que 50%;82.90;88.60;11.40;0.00;;605.75;0.00;3.70;92.59;3.70;0.00
43045170;EEEB EUGENIO FRANTZ;RS;Cerro Largo;Estadual;Urbana;97;Maior que 90 alunos;86;88.66;1;80% ou mais;Médio Alto;Maior que 50%;55.50;71.30;22.70;6.00;571.95;511.93;15.12;59.30;25.58;0.00;0.00
43045596;INST EST EDUC JULIA BILLIART;RS;Chapada;Estadual;Urbana;70;De 61 a 90 alunos;51;72.86;0;80% ou mais;Médio Alto;Maior que 50%;67.10;69.70;18.20;12.10;559.40;518.08;15.69;50.98;33.33;0.00;0.00
43045685;ESCOLA TECNICA CENECISTA CAROLINO EUZEBIO NUNES;RS;Charqueadas;Privada;Urbana;30;De 1 a 30 alunos;26;86.67;0;80% ou mais;Alto;Maior que 50%;75.00;95.20;2.40;2.40;;536.87;7.69;46.15;46.15;0.00;0.00
43045723;INST EST EDUC ASSIS CHATEAUBRIAND;RS;Charqueadas;Estadual;Urbana;165;Maior que 90 alunos;90;54.55;0;80% ou mais;Médio Alto;Maior que 50%;51.10;66.00;19.30;14.70;557.30;499.78;22.22;60.00;17.78;0.00;0.00
43212409;IFSUL - CAMPUS CHARQUEADAS;RS;Charqueadas;Federal;Urbana;99;Maior que 90 alunos;60;60.61;0;80% ou mais;Alto;Maior que 50%;98.30;87.80;11.80;0.40;587.43;548.36;3.33;46.67;50.00;0.00;0.00
43151450;ESC EST ENS MEDIO INGLES DE SOUZA;RS;Charrua;Estadual;Urbana;17;De 1 a 30 alunos;12;70.59;0;80% ou mais;Médio;Maior que 50%;55.60;76.70;17.40;5.90;;496.28;8.33;75.00;16.67;0.00;0.00
43045979;EEEM ANCHIETA;RS;Chiapetta;Estadual;Urbana;31;De 31 a 60 alunos;26;83.87;0;80% ou mais;Médio Alto;Até 50%;48.30;84.80;15.20;0.00;;515.87;15.38;61.54;23.08;0.00;0.00
43031986;ESC EST ENS MED PROF ALAIDES SCHUMACHER PINHEIRO;RS;Chuvisca;Estadual;Urbana;47;De 31 a 60 alunos;27;57.45;1;80% ou mais;Médio;Até 50%;40.70;81.30;15.70;3.00;;487.08;22.22;66.67;11.11;0.00;0.00
43046142;ESCOLA ESTADUAL DE EDUCACAO BASICA RAUL PILLA;RS;Cidreira;Estadual;Urbana;87;De 61 a 90 alunos;46;52.87;0;80% ou mais;Médio Alto;Maior que 50%;59.20;86.00;5.80;8.20;524.64;485.07;26.09;56.52;17.39;0.00;0.00
43046533;COLEGIO ESTADUAL DOM ANTONIO MACEDO COSTA;RS;Ciríaco;Estadual;Urbana;56;De 31 a 60 alunos;36;64.29;1;80% ou mais;Médio Alto;Maior que 50%;64.60;84.80;12.80;2.40;514.47;491.51;27.78;52.78;19.44;0.00;0.00
43046754;EEEM ARMINDO EDWINO SCHWENGBER;RS;Colorado;Estadual;Urbana;21;De 1 a 30 alunos;14;66.67;1;De 60% a 80%;Médio Alto;Maior que 50%;64.90;73.50;20.50;6.00;;496.24;21.43;57.14;21.43;0.00;0.00
43046991;EEEM AGOSTINHA DILL;RS;Condor;Estadual;Urbana;75;De 61 a 90 alunos;48;64.00;0;80% ou mais;Médio Alto;Maior que 50%;76.60;69.80;22.70;7.50;533.55;496.49;22.92;58.33;18.75;0.00;0.00
43047700;ESC EST ENS MED SAO JOSE;RS;Constantina;Estadual;Urbana;85;De 61 a 90 alunos;68;80.00;1;80% ou mais;Médio Alto;Maior que 50%;58.60;75.40;18.50;6.10;578.35;525.77;10.29;55.88;30.88;2.94;0.00
43090850;ESCOLA ESTADUAL DE ENSINO MEDIO DONATO CAUMO;RS;Coqueiro Baixo;Estadual;Urbana;17;De 1 a 30 alunos;12;70.59;0;80% ou mais;Médio Alto;Maior que 50%;61.50;93.00;0.00;7.00;;493.87;0.00;100.00;0.00;0.00;0.00
